,COS2-0,COS2-1,COS2-2,COS2-3,COS2-4,COS2-5,COS2-6,COS2-7,COS2-8,COS2-9,HOMO(eV),LUMO(eV),Mn(kg/mol),PDI,SC_INFO1,SC_INFO2,SC_INFO3,DELTA_Unnamed: 0,DELTA_Volume (Angstrom^3),DELTA_Overall surface area (kcal/mol),DELTA_Overall variance (sigma^2_tot) ((kcal/mol)^2),DELTA_Product of sigma^2_tot and nu ((kcal/mol)^2),DELTA_Internal charge separation (Pi) ( kcal/mol),DELTA_Molecular polarity index (MPI) ( kcal/mol),DELTA_Nonpolar surface area (|ESP| <= 10 kcal/mol)(Angstrom^2),DELTA_Polar surface area (|ESP| > 10 kcal/mol)(Angstrom^2),DELTA_Molecular planarity parameter (MPP) (Angtrom),DELTA_Span of deviation from plane (SDP) (Angstrom),DELTA_ODI(HOMO-2),DELTA_ODI(HOMO-1),DELTA_ODI(HOMO),DELTA_ODI(LUMO),DELTA_ODI(LUMO+1),DELTA_ODI(LUMO+2),DELTA_HOMO-2 (eV),DELTA_HOMO-1 (eV),DELTA_HOMO (eV),DELTA_LUMO (eV),DELTA_LUMO+1 (eV),DELTA_LUMO+2 (eV),DELTA_dipole (debye),VAR_Unnamed: 0,VAR_Volume (Angstrom^3),VAR_Overall surface area (kcal/mol),VAR_Overall variance (sigma^2_tot) ((kcal/mol)^2),VAR_Product of sigma^2_tot and nu ((kcal/mol)^2),VAR_Internal charge separation (Pi) ( kcal/mol),VAR_Molecular polarity index (MPI) ( kcal/mol),VAR_Nonpolar surface area (|ESP| <= 10 kcal/mol)(Angstrom^2),VAR_Polar surface area (|ESP| > 10 kcal/mol)(Angstrom^2),VAR_Molecular planarity parameter (MPP) (Angtrom),VAR_Span of deviation from plane (SDP) (Angstrom),VAR_ODI(HOMO-2),VAR_ODI(HOMO-1),VAR_ODI(HOMO),VAR_ODI(LUMO),VAR_ODI(LUMO+1),VAR_ODI(LUMO+2),VAR_HOMO-2 (eV),VAR_HOMO-1 (eV),VAR_HOMO (eV),VAR_LUMO (eV),VAR_LUMO+1 (eV),VAR_LUMO+2 (eV),VAR_dipole (debye),uh_pred,ue_pred
10,0.9344561111466301,0.9413914547335837,0.9344561111466301,0.9413914547335837,0.9344561111466301,0.9413914547335837,0.9344561111466301,0.9413914547335837,0.9344561111466301,0.9413914547335837,-6.2179685,-2.4876159906387327,30,2,0,0,0,6.0,6.139300000000006,5.476799999999997,68.6991,14.036,1.5660000000000007,1.9209000000000014,19.520000000000003,14.049999999999997,2.8999999999999997e-05,0.00011099999999999999,8.689999999999998,6.170000000000002,1.0299999999999976,2.6400000000000006,27.760000000000005,6.390000000000001,1.0615167139999997,0.6462707500000002,0.3912999319999999,0.9741681199999999,1.2949905259999999,1.0386591380000003,1.0221,9.0,9.422751122500017,7.498834559999993,1179.8915852025,49.252324,0.6130890000000007,0.9224642025000014,95.25760000000002,49.35062499999998,2.1024999999999995e-10,3.0802499999999996e-09,18.87902499999999,9.517225000000005,0.26522499999999877,1.7424000000000008,192.65440000000007,10.208025000000001,0.2817044335253393,0.1044164705763907,0.03827890919580114,0.23725088150608356,0.4192501156074391,0.26970320123772595,0.2611721025,-5.7875047,-5.7875047
11,0.9313788795735409,0.9069785326913926,0.9313788795735409,0.9069785326913926,0.9313788795735409,0.9069785326913926,0.9313788795735409,0.9069785326913926,0.9313788795735409,0.9069785326913926,-6.3568006,-2.7366534948348997,30,2,0,0,0,7.0,23.944199999999995,20.53049999999999,64.4911,16.1345,1.734300000000001,2.137600000000001,33.37,12.839999999999996,7.999999999999999e-05,0.000286,34.46000000000001,3.129999999999999,1.5100000000000016,2.2300000000000004,6.440000000000001,1.7100000000000009,0.06748427199999973,0.56055484,0.2835427880000001,0.803552642,0.9382490720000001,1.9170431300000002,1.4021,12.25,143.33117840999995,105.37535756249989,1039.7754948025001,65.0805225625,0.7519491225000009,1.1423334400000007,278.38922499999995,41.21639999999998,1.5999999999999996e-09,2.0449000000000003e-08,296.87290000000013,2.4492249999999984,0.5700250000000011,1.2432250000000005,10.368400000000005,0.7310250000000007,0.001138531741842487,0.0785554321618564,0.020099128156703252,0.16142421211629504,0.22007783027721534,0.9187635905700493,0.4914711024999999,-5.692543,-5.692543
12,0.9069785326913926,0.9313788795735409,0.9069785326913926,0.9313788795735409,0.9069785326913926,0.9313788795735409,0.9069785326913926,0.9313788795735409,0.9069785326913926,0.9313788795735409,-6.3104873,-2.6230317831039427,30,2,0,0,0,7.0,23.944199999999995,20.53049999999999,64.4911,16.1345,1.734300000000001,2.137600000000001,33.37,12.839999999999996,7.999999999999999e-05,0.000286,34.46000000000001,3.129999999999999,1.5100000000000016,2.2300000000000004,6.440000000000001,1.7100000000000009,0.06748427199999973,0.56055484,0.2835427880000001,0.803552642,0.9382490720000001,1.9170431300000002,1.4021,12.25,143.33117840999995,105.37535756249989,1039.7754948025001,65.0805225625,0.7519491225000009,1.1423334400000007,278.38922499999995,41.21639999999998,1.5999999999999996e-09,2.0449000000000003e-08,296.87290000000013,2.4492249999999984,0.5700250000000011,1.2432250000000005,10.368400000000005,0.7310250000000007,0.001138531741842487,0.0785554321618564,0.020099128156703252,0.16142421211629504,0.22007783027721534,0.9187635905700493,0.4914711024999999,-5.6331353,-5.6331353
13,0.9280606146866339,0.9280606146866339,0.9280606146866339,0.9280606146866339,0.9280606146866339,0.9280606146866339,0.9280606146866339,0.9280606146866339,0.9280606146866339,0.9280606146866339,-6.4018207,-2.6760923147201536,30,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.757867,-5.757867
14,0.8856190619525446,0.8856190619525446,0.8856190619525446,0.8856190619525446,0.8856190619525446,0.8856190619525446,0.8856190619525446,0.8856190619525446,0.8856190619525446,0.8856190619525446,-7.190433,-3.640994358062744,30,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.994598,-4.994598
15,0.9354465257149008,0.9181427491188424,0.9354465257149008,0.9181427491188424,0.9354465257149008,0.9181427491188424,0.9354465257149008,0.9181427491188424,0.9354465257149008,0.9181427491188424,-6.765142,-2.991493034362793,30,2,0,0,0,10.0,25.779600000000002,24.65379999999999,107.5313,25.847500000000004,2.4322999999999997,2.838099999999999,4.949999999999996,19.689999999999998,3.8e-05,0.000156,1.5200000000000031,3.280000000000001,0.9400000000000013,1.3500000000000014,11.870000000000005,4.02,0.5564731299999988,0.10666868800000007,0.2672159479999996,0.044354581999999976,0.707224286,2.9769271600000002,4.0939,25.0,166.14694404000005,151.95246360999988,2890.7451199224997,167.02331406250005,1.4790208224999997,2.0137029024999986,6.12562499999999,96.92402499999997,3.61e-10,6.084e-09,0.5776000000000023,2.6896000000000018,0.2209000000000006,0.45562500000000095,35.224225000000025,4.040099999999999,0.07741558610299888,0.0028445522499103396,0.017851090716384622,0.0004918322360986804,0.12504154767705244,2.215523828986417,4.190004302499999,-5.8486843,-5.8486843
16,0.9181427491188424,0.9354465257149008,0.9181427491188424,0.9354465257149008,0.9181427491188424,0.9354465257149008,0.9181427491188424,0.9354465257149008,0.9181427491188424,0.9354465257149008,-6.7138534,-3.180979776382446,30,2,0,0,0,10.0,25.779600000000002,24.65379999999999,107.5313,25.847500000000004,2.4322999999999997,2.838099999999999,4.949999999999996,19.689999999999998,3.8e-05,0.000156,1.5200000000000031,3.280000000000001,0.9400000000000013,1.3500000000000014,11.870000000000005,4.02,0.5564731299999988,0.10666868800000007,0.2672159479999996,0.044354581999999976,0.707224286,2.9769271600000002,4.0939,25.0,166.14694404000005,151.95246360999988,2890.7451199224997,167.02331406250005,1.4790208224999997,2.0137029024999986,6.12562499999999,96.92402499999997,3.61e-10,6.084e-09,0.5776000000000023,2.6896000000000018,0.2209000000000006,0.45562500000000095,35.224225000000025,4.040099999999999,0.07741558610299888,0.0028445522499103396,0.017851090716384622,0.0004918322360986804,0.12504154767705244,2.215523828986417,4.190004302499999,-5.889319,-5.889319
17,0.9128504937595396,0.9128504937595396,0.9128504937595396,0.9128504937595396,0.9128504937595396,0.9128504937595396,0.9128504937595396,0.9128504937595396,0.9128504937595396,0.9128504937595396,-6.485696,-2.8217235088348387,30,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7270517,-5.7270517
18,0.9469331722629841,0.9469331722629841,0.9469331722629841,0.9469331722629841,0.9469331722629841,0.9469331722629841,0.9469331722629841,0.9469331722629841,0.9469331722629841,0.9469331722629841,-5.8323703,-2.6308100700378416,30,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.481666,-6.481666
19,0.9517063025596237,0.9517063025596237,0.9517063025596237,0.9517063025596237,0.9517063025596237,0.9517063025596237,0.9517063025596237,0.9517063025596237,0.9517063025596237,0.9517063025596237,-5.6880493,-3.2324641227722166,30,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.229572,-5.229572
20,0.9518747364515169,0.9518747364515169,0.9518747364515169,0.9518747364515169,0.9518747364515169,0.9518747364515169,0.9518747364515169,0.9518747364515169,0.9518747364515169,0.9518747364515169,-5.7631555,-3.351330804824829,30,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.438295,-4.438295
21,0.951320138428233,0.951320138428233,0.951320138428233,0.951320138428233,0.951320138428233,0.951320138428233,0.951320138428233,0.951320138428233,0.951320138428233,0.951320138428233,-6.2408395,-3.6080294132232664,30,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.220875,-5.220875
22,0.9492147044872332,0.9492147044872332,0.9492147044872332,0.9492147044872332,0.9492147044872332,0.9492147044872332,0.9492147044872332,0.9492147044872332,0.9492147044872332,0.9492147044872332,-5.635331,-3.049965667724609,30,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.215975,-5.215975
23,0.9484635526971267,0.9484635526971267,0.9484635526971267,0.9484635526971267,0.9484635526971267,0.9484635526971267,0.9484635526971267,0.9484635526971267,0.9484635526971267,0.9484635526971267,-5.696483,-3.1148114681243895,30,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2304482,-5.2304482
24,0.9486969522309492,0.9486969522309492,0.9486969522309492,0.9486969522309492,0.9486969522309492,0.9486969522309492,0.9486969522309492,0.9486969522309492,0.9486969522309492,0.9486969522309492,-6.056395,-3.2579224586486815,30,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.159294,-7.159294
25,0.7998633674553397,0.7998633674553397,0.7998633674553397,0.7998633674553397,0.7998633674553397,0.7998633674553397,0.7998633674553397,0.7998633674553397,0.7998633674553397,0.7998633674553397,-5.8472047,-3.8651967525482176,30,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.612687,-4.612687
26,0.8730480009312186,0.8730480009312186,0.8730480009312186,0.8730480009312186,0.8730480009312186,0.8730480009312186,0.8730480009312186,0.8730480009312186,0.8730480009312186,0.8730480009312186,-5.610556,-3.6134708404541014,30,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.590939,-4.590939
27,0.969914709816171,0.969914709816171,0.969914709816171,0.969914709816171,0.969914709816171,0.969914709816171,0.969914709816171,0.969914709816171,0.969914709816171,0.969914709816171,-5.971823,-3.908950853347778,30,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.256271,-4.256271
28,0.9700811049121283,0.9700811049121283,0.9700811049121283,0.9700811049121283,0.9700811049121283,0.9700811049121283,0.9700811049121283,0.9700811049121283,0.9700811049121283,0.9700811049121283,-6.1286726,-3.9860854625701903,30,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.157614,-4.157614
